"Data Source","World Development Indicators",

"Last Updated Date","2020-10-13",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16573.7796245353","17204.8812211038","17835.1894130772","18320.8367450579","19138.0378882279","19922.563008605","20801.0988872187","21761.3528590492","22343.8923732643","23214.6031824814","24645.6630225625","25406.293425627","26207.0440731766","26963.6321398774","28393.5199843816","29738.7285296081","31699.85754865","33238.4175695667","34090.3798511216","33214.3232404089","34450.2790268188","35873.9677105766","36851.3543508053","38152.2792702987","39287.3490362877","40408.9076430097","41735.4654415742","43398.107371208","44912.7138223035","46466.7439410036","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23593.9330525081","24758.4538346224","26214.3046394217","27237.1224508996","27870.4682735652","29119.6056256556","30113.6832255407","32291.956057372","33486.987286285","33882.3351550359","36300.3986695735","38303.644395501","37823.758162383","36691.6385234891","37240.0462386833","38326.2045986085","40486.6515672213","42176.8194209414","44936.473540352","45954.8564325012","46076.1702305668","43517.8592679693","44569.886236112","42201.4046206046","38811.1036122975","31113.5912458647","28926.1381937096","29083.2366853532","29268.5566629904","29052.4973969582","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11157.0032621902","11738.5667030257","12317.7273321468","12900.1456950408","14248.7061453642","15195.8909643398","17072.3686341172","18939.7936832592","20493.1658759202","20807.3244184784","22419.8632441873","24192.3380340868","25302.4748021231","25584.900737969","25406.7323838769","21699.1359776263","21159.6268799467","22960.7809121418","23542.576278693","23908.795158823","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1923.52870296645","2030.18697857739","2174.96124624137","2204.18119696019","2271.82192339059","2367.41243736481","2456.69475518362","2452.98247973836","2472.43206266656","2529.00935693534","2625.26188672623","2709.02801244755","2753.54064764049","2898.03294469872","3127.69078867392","3357.36340465091","3579.96240978943","3766.85558269754","3818.0719405803","3868.74396435206","3890.2906620093","3993.55013133961","4018.70376868105","4103.58407799174","4238.5945208844","4373.01423367533","4410.09475326007","4571.41449087153","4851.61275054444","4884.88138953447","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5045.01792054985","5588.88596340015","6058.21659411924","6406.72972781373","6593.29685994614","6710.57632592368","6968.21557442609","7393.98923735927","7865.19473856915","8126.98881753083","8367.74417764746","8435.26802640111","8594.08798515968","8951.6703736885","9701.82075455737","10527.4693194614","11570.9955722911","13066.8430313374","14373.6473690296","14405.1081447111","15153.5276245779","16923.9163968121","18679.552550475","20809.9121347615","22897.3954948458","25319.2293801017","27828.5234538683","30454.7638063039","31781.8442855275","32762.4947471145","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3361.40681526987","3481.0799363676","3472.63970350632","3670.78599652313","4132.37853592562","4448.21201026669","4570.91722547481","4861.12249016604","4811.26192308381","4873.86481854498","5043.26718095222","5120.06957015019","5423.64342964858","5697.43025234725","6084.89539808219","6610.89051900909","7262.25782564979","8026.60975504313","8857.86510125642","8951.01502181022","9730.42311529875","10476.7948962064","10767.6780575477","11295.9628850179","11510.2838491968","11572.3226921141","12013.3789435213","12506.5301705306","13084.0010333884","13380.3644240996","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2665.1203068049","2671.98527982936","2676.08874301288","2731.35736746125","2844.30226495947","2969.97203512152","3128.62843813755","3272.92977384015","3218.35719827326","3292.51702363276","3439.53885275099","3545.73396416144","3657.97044699566","3835.91670538124","4115.76891103366","4370.37393774948","4657.70879100541","5008.20140725113","5239.72705354971","5268.49515453288","5626.28140051494","5865.34367398771","6296.82767870082","6614.68392515721","6960.90064652275","7186.76885816295","7703.75372906099","8120.84230884125","8717.04798077408","9277.374369233","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9889.8326115428","10598.3614090808","10995.7307189725","10787.8029033216","11595.3903452","12495.8878972273","12837.9870102104","13626.2826132555","13433.88251171","12979.8679923734","13411.1007556926","14527.3193922378","15168.3083792518","15245.6114104045","16195.0125242073","17977.5310081878","18256.89902546","17865.7908148371","18496.4356870628","","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439.24666557882","1592.12727968252","1811.50576745386","2141.99817592197","2264.38214184545","2182.96813780328","2337.53729921446","2229.46297641292","2117.05898504981","2136.04333720816","2081.4553615434","2079.35510711794","2066.0130572148","2106.8237579726","2176.64624842402","2335.16183762387","2477.99325478187","2678.29844449014","2656.86445101982","2791.71461241406","3039.78623652961","3069.75809881865","3206.19624475778","3318.80477061533","3763.07788070281","4081.29824428566","4209.04366059383","4353.27026832273","4335.89925868782","4569.44617953884","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6173.86241160969","5913.85489554479","6181.76889777759","6548.11889536722","7027.07798101897","7662.77157126606","8250.35007365519","8920.16054746493","9471.41188027197","10022.3953632385","10655.425485274","11102.0835060116","11781.0563524395","12257.3348539845","13341.158266681","13895.8533934196","15139.4993315323","16786.6642393219","18310.3577835014","19260.9241994169","21064.0851811089","22850.6388460286","23833.2097049185","24719.2475053519","25612.257831144","26856.2888277541","28283.7014373144","30152.741569648","31834.4090985051","34217.7157138218","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1411.71003765968","1428.3763702692","1468.68325809644","1473.63967223828","1466.69484240241","1501.46288502875","1575.93976447625","1660.83685169636","1776.98956036367","1850.53290538602","1893.50478435715","1970.33620087268","2045.33282832104","1994.3766669031","2259.19704566331","2410.88358286517","2587.87420905338","2746.16775021771","2905.99834415492","2991.99055002254","3121.79532795229","3252.56682923186","3354.12944497574","3494.18497337768","3591.83917645795","3464.47849401738","3413.26526606505","3514.3029604931","3581.21578722693","3655.57531853332","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13423.4856537018","14097.14655443","14979.4734862032","15912.0154864775","16775.5406010921","17741.7651768932","18278.4178698935","19320.6080182303","20500.4884086449","21807.8737419075","22961.2908723395","24893.0167974691","25485.6265881483","25956.5348844742","28981.3984672044","29332.6521319495","29920.8257982677","30545.6741595635","30745.415859352","30541.0641853302","30925.4008279126","31824.1548383855","32582.6224082106","33172.6712604566","33682.850026137","34016.0223523129","34346.8673317443","34363.7459921451","34921.1387519575","35948.1919590315","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11758.3626503014","12716.277507751","13157.9779755287","13178.3877471218","13553.1387525972","14380.0788777095","14894.9738314702","15783.3795683607","16686.7394183963","17718.1515724419","18883.7432073804","19533.240821592","20356.647299736","20828.3259183521","21458.3718593563","22725.2774946084","24652.9499671625","25706.3800793085","26665.8372952939","26484.3682908257","27280.1658554885","26769.5118850004","26438.0163019973","27936.0396644563","28742.4403783509","29668.8592004843","31604.5463111482","33086.0967739013","34340.7133450667","36470.7067689104","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5391.60301947423","5621.0286240843","5701.08778490226","5975.69808031988","6275.54840297664","6685.60112285061","6758.41268091491","7008.22844122953","6939.56334567288","6799.1484371731","6653.98191416041","6612.48395852902","6589.97221015614","6876.79850473563","7223.35677081981","7485.08178040412","7960.49955171398","8495.09592615246","9085.54016348562","9008.71239737037","9993.03296982448","10490.9355410387","10022.1254646283","11086.7456153261","11425.6611376997","11471.4942285323","12029.9662264768","12594.3414272628","13153.1600276786","13210.3079115965","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2113.45115543951","2210.15053148858","2178.21298985215","2429.50386538509","2738.14939783894","2931.8060983968","2671.73855289533","2413.6587777209","2091.49029815976","2367.63706516501","2615.17213175094","2912.45636700738","2810.80337819397","2998.91698612266","3155.09582539446","3363.5966505228","3584.08697536745","4010.59979802211","4631.23321325523","4729.14263341151","5008.30227166073","5400.65565908286","5495.10552986261","5754.77924211873","5795.23155940964","","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2838.94153830664","2868.19174465712","3042.29842914783","3144.23061738012","3309.06973886643","3444.50057308898","3579.85952685736","3537.17205377242","3596.52616489412","3819.70273686845","3815.65210820508","3914.30822855412","4026.98909256259","4129.89126628034","4376.04547841337","4541.48545621623","4725.99950317039","4821.45777365053","4926.08511081066","4825.25176473082","4961.41878984292","5189.22447647901","5406.39425389766","5665.00424289446","6348.55118527886","6768.74732021114","6888.02053962558","7200.62728847241","7473.74870462799","7608.47758320221","",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17913.4759851819","18593.6144832146","19222.7588771485","19734.2220885472","20605.0924839455","21485.225719216","22393.5655678654","23403.596655162","24207.3170393393","25263.4599985883","26859.8622447626","27819.3766415972","28789.7402107844","29712.5220179514","31322.857730801","32857.8585946792","34967.7032502607","36690.8711789346","37605.5765436744","36606.940857529","37900.1057487902","39324.3675509259","40381.669538805","41851.8550923816","43006.5634508175","44127.8068692624","45590.5731951984","47466.2062774721","49244.8235385992","51125.491508359","",
